brand,title,content,content_unit,cat_name,cat_id,item_id,mrp,cp
Amul,Butter,500,gm,Butter,809,1059985,192,195
Amul,Butter- Pasteurized,100,gm,Butter,809,449287,38,40
Amul,Butter- Pasteurized,500,gm,Butter,809,449288,187,195
Amul,Bread Spread- Lite,200,gm,Butter,809,92836,48,49
Amul,Bread Spread- Lite,500,gm,Butter,809,109130,128.5,130
Amul,Processed Cheese- Chiplets( Cubes),200,gm,Cheese,810,92968,104,106
Amul,Cheese Spread Pepper,200,gm,Cheese,810,200905,74,75
Amul,Pizza Cheese- Mozzarella,200,gm,Cheese,810,1058675,84.5,86
Amul,Cheese- Slices,200,gm,Cheese,810,92842,110,112
Amul,Cheese- Slices,100,gm,Cheese,810,1317482,72,73
Amul,Cheese- Slices,400,gm,Cheese,810,92850,221.5,225
Amul,Cheese- Slices Processed Cheese Slice20 Slices,400,gm,Cheese,810,1099551,208.5,212
Amul,Cheese Spread- Spicey Garlic,200,gm,Cheese,810,1430964,74,75
Amul,Cheese Spread- Yummy Plain,200,gm,Cheese,810,92860,110,112
Britannia,Cheeza Pizza Cheese,400,gm,Cheese,810,82499,225.5,230
Mother Dairy,Fresh Paneer,200,gm,Cheese,810,93138,64,65
Britannia,Cheese- Cream,180,gm,Cheese,810,92759,196,199
Britannia,Cheese Cubes- Classic,200,gm,Cheese,810,82342,116,118
Britannia,Cheese Slice,200,gm,Cheese,810,82325,135.5,138
Britannia,Cheese Slice,480,gm,Cheese,810,93909,318.5,320
Britannia,Cheese Spreadz Classic,180,gm,Cheese,810,82308,80.5,82
Tops,Baking Powder,100,gm,Baking Items,806,92034,24.5,25
Tops,Baking Powder,400,gm,Baking Items,806,92035,59,60
Amul,Mithal Mate,400,gm,Baking Items,806,92961,83.5,85
Nestle,Milk Maid Tin,400,gm,Baking Items,806,1318528,108.5,110
Rex,Baking Powder,100,gm,Baking Items,806,89692,29.5,30
Amul,Cream- Fresh,200,ml,Cream,811,88981,44,45
Amul,Cream- Fresh,1,lt,Cream,811,92867,182,185
Loreal Paris,White Perfect Magic White Double Whitening Cream S P F19,50,ml,Cream,811,315848,787,799
Nivea,Cream,100,ml,Cream,811,1427528,119,122
Godrej,Sofit Soya Milk- Mango,200,ml,Soya Drinks,814,84053,24.5,25
Godrej,Sofit Soya Milk- Natural,200,ml,Soya Drinks,814,84064,24.5,25
Godrej,Sofit Soya Milk- Vanilla,200,ml,Soya Drinks,814,93867,24.5,25
Godrej,Sofit Soya Milk- Vanilla,1,lt,Soya Drinks,814,84072,97,99
Godrej,Sofit Soya Milk- Chocolate,1,lt,Soya Drinks,814,84079,97,99
Godrej,Sofit Soya Milk- Chocolate,200,ml,Soya Drinks,814,93870,24.5,25
Godrej,Sofit Soya Milk- Kesar Pista,200,ml,Soya Drinks,814,93866,24.5,25
Godrej,Sofit Soya Milk- Kesar Pista,1,lt,Soya Drinks,814,93864,97,99
Yakult,Health Drink,325,ml,Milk Drinks,816,1319074,59,60
Yakult,Health Drink( Packof5)5x,20,ml,Milk Drinks,816,84102,59,60
Amul,Kool Kesar Flavoured Milk,200,ml,Milk Drinks,816,92925,19.5,20
Amul,Gold Milk,1,lt,Milk Drinks,816,92903,61,62
Amul,Kool- Badam,200,ml,Milk Drinks,816,1317488,19.5,20
Amul,Taaza Toned Milk,1,lt,Milk Drinks,816,84039,59,60
Amul,Kool Elaichi Flavoured Milk,200,ml,Milk Drinks,816,1317489,24.5,25
Amul,Kool Cafe,250,ml,Milk Drinks,816,92914,29.5,30
Amul,Kool Rose Flavour,200,ml,Milk Drinks,816,1317491,19.5,20
Nestle,A+ Nourish Milk,1,Ltr,Milk Drinks,816,1341531,73.5,75
Funfoods,Rose Milk Shake Mix,200,gm,Milk Drinks,816,113936,63,65
Funfoods,Strawberry Milk Shake Mix,200,gm,Milk Drinks,816,114041,63,65
Funfoods,Vanilla Milk Shake Mix,200,gm,Milk Drinks,816,113414,64,65
Funfoods,Badam Elaichi Milk Shake Mix,200,gm,Milk Drinks,816,113931,82.5,85
Funfoods,Chocolate Milk Shake Mix,200,gm,Milk Drinks,816,1317914,97.5,99
Funfoods,Chocolate Milk Shake Mix,250,gm,Milk Drinks,816,113365,83.5,85
Funfoods,Kesar Pista Milk Shake Mix,200,gm,Milk Drinks,816,113934,96.5,99
Funfoods,Tiramisu Milk Shake Mix,200,gm,Milk Drinks,816,113938,96.5,99
Amul,Lassi,200,ml,Yogurts & Lassi,815,1317492,14.5,15
Amul,Lassi,250,ml,Yogurts & Lassi,815,1317493,19.5,20
Danone,Smooth Yoghurt Vanilla Flavoured,80,gm,Yogurts & Lassi,815,200843,24.5,25
Danone,Dahi- Plain,150,gm,Yogurts & Lassi,815,89446,24.5,25
Danone,Yoghurt- Strawberry Flavour,150,gm,Yogurts & Lassi,815,200849,29.5,30
Danone,Smooth Yoghurt Strawberry,80,gm,Yogurts & Lassi,815,1029136,24.5,25
Danone,Smooth Yoghurt Banana,80,gm,Yogurts & Lassi,815,1029146,24.5,25
Nestle,Dahi- A+,400,gm,Curds & Buttermilk,813,200852,47,48
Amul,Masti Butter Milk,1,Lt,Curds & Buttermilk,813,92935,49,50
Amul,Masti Butter Milk,200,ml,Curds & Buttermilk,813,982253,11.5,12
Britannia,Daily Fresh- Dahi,150,gm,Curds & Buttermilk,813,1045006,51,52
Mother Dairy,Dahi-100% Natural,400,gm,Curds & Buttermilk,813,1045007,51,52
Harvest Gold,Bombay Pav,300,gm,Buns & Pavs,804,1318105,19.5,20
Nestle,Milkmaid,400,gm,Condensed Milk,812,448689,108,110
Himalaya,Nourishing Soap- Cream & Honey,125,gm,Soaps & Bathing Bars,833,809857,39,40
Himalaya,Refreshing Soap- Cucumber & Coconut,125,gm,Soaps & Bathing Bars,833,90534,39,40
Lifebuoy,Clini- Care10 Soap,75,gm,Soaps & Bathing Bars,833,1318293,27,28
Lifebuoy,Care Soap4x,125,gm,Soaps & Bathing Bars,833,1431133,88,90
Lifebuoy,Care Soap,125,gm,Soaps & Bathing Bars,833,809861,23.5,24
Lifebuoy,Bathing Bar- Care,65,gm,Soaps & Bathing Bars,833,1318286,10,10
Lifebuoy,Bathing Bar- Care4x,125,gm,Soaps & Bathing Bars,833,1318285,91.5,94
Lifebuoy,Bathing Bar- Care,62,gm,Soaps & Bathing Bars,833,90566,10,10
Lifebuoy,Bathing Bar- Lemon4x,125,gm,Soaps & Bathing Bars,833,1431132,92,94
Lifebuoy,Bathing Bar- Lemon,62,gm,Soaps & Bathing Bars,833,809859,10,10
Lifebuoy,Bathing Bar- Total,125,gm,Soaps & Bathing Bars,833,1318289,23,24
Lifebuoy,Bathing Bar- Total4x,125,gm,Soaps & Bathing Bars,833,1318290,92,94
Lifebuoy,Total10 Soap4x,125,gm,Soaps & Bathing Bars,833,1318302,91.5,94
Lifebuoy,Total10 Soap,62,gm,Soaps & Bathing Bars,833,1431134,10,10
Lifebuoy,Clini- Care10 Complete3x,125,gm,Soaps & Bathing Bars,833,92625,128,130
Lifebuoy,Clini- Care10 Complete,125,gm,Soaps & Bathing Bars,833,809864,46,47
Lifebuoy,Bathing Bar- Nature,125,gm,Soaps & Bathing Bars,833,1318287,22,23
Lifebuoy,Bathing Bar- Nature4x,125,gm,Soaps & Bathing Bars,833,1318288,91.5,94
Liril,Lime Soap,125,gm,Soaps & Bathing Bars,833,447716,49.5,50
Liril,Soap With Tea Tree Oil,75,gm,Soaps & Bathing Bars,833,1099395,29.5,30
Savlon,Glycerine Soap4x,75,gm,Soaps & Bathing Bars,833,448650,74.5,75
Savlon,Glycerine Soap,75,gm,Soaps & Bathing Bars,833,448647,21.5,22
Savlon,Aloevera Soap,125,gm,Soaps & Bathing Bars,833,93365,40,41
Savlon,Aloevera Soap,75,gm,Soaps & Bathing Bars,833,448655,21.5,22
Lux,Bathing Soap- Velvet Touch4x,100,gm,Soaps & Bathing Bars,833,1431137,93,95
Lux,Bathing Soap- Velvet Touch3x,100,gm,Soaps & Bathing Bars,833,1099402,68.5,70
Lux,Bathing Soap- Velvet Touch,100,gm,Soaps & Bathing Bars,833,1431136,23,24
Lux,Bathing Soap- Velvet Touch,66,gm,Soaps & Bathing Bars,833,1099405,10,10
Lux,Bathing Soap- Velvet Touch4 X,125,gm,Soaps & Bathing Bars,833,1077182,133.5,136
Lux,Bathing Soap- Velvet Touch,54,gm,Soaps & Bathing Bars,833,93874,24.5,25
Lux,Bathing Soap- Soft Touch,100,gm,Soaps & Bathing Bars,833,1318377,23,24
Lux,Bathing Soap- Soft Touch4x,100,gm,Soaps & Bathing Bars,833,1318378,92,94
Lux,Bathing Soap- Soft Touch3x,150,gm,Soaps & Bathing Bars,833,1318379,97.5,100
Lux,Bathing Bar- Strawberry & Cream,100,gm,Soaps & Bathing Bars,833,1431135,22.5,23
Lux,Fresh Splash Soap,54,gm,Soaps & Bathing Bars,833,1318381,10,10
Lux,Fresh Splash Soap,100,gm,Soaps & Bathing Bars,833,81076,25.5,26
Lux,Fresh Splash Soap4x,100,gm,Soaps & Bathing Bars,833,1318380,92,94
Lux,Fresh Splash Soap3x,150,gm,Soaps & Bathing Bars,833,1099411,93.5,95
Lux,Fresh Splash Soap3x,100,gm,Soaps & Bathing Bars,833,1099409,68.5,70
Lux,International Creamy White Soap,125,gm,Soaps & Bathing Bars,833,1318382,46.5,48
Lux,International Creamy White Soap,75,gm,Soaps & Bathing Bars,833,1318383,27,28
Yardley,Sandalwood Luxury Soap3x,100,gm,Soaps & Bathing Bars,833,809877,159.5,162
Yardley,English Lavender Soap3x,100,gm,Soaps & Bathing Bars,833,93174,168,171
Fiama Di Wills,Clear Spring Soap3x,125,gm,Soaps & Bathing Bars,833,1317892,175.5,180
Fiama Di Wills,Clear Spring Soap,345,gm,Soaps & Bathing Bars,833,1317893,175.5,180
Fiama Di Wills,Exotic Dream Soap,125,gm,Soaps & Bathing Bars,833,91058,57,58
Fiama Di Wills,Gel Bathing Bar- Bearberry & Blackcurrant,115,gm,Soaps & Bathing Bars,833,447552,59.5,60
Fiama Di Wills,Gel Bathing Bar- Bearberry & Blackcurrant,250,gm,Soaps & Bathing Bars,833,98407,184,185
Fiama Di Wills,Bathing Bar- Brazilian Orangeand Ginseng,75,gm,Soaps & Bathing Bars,833,1317890,35,36
Fiama Di Wills,Bathing Bar- Peach & Avocado,75,gm,Soaps & Bathing Bars,833,1317891,35,36
Fiama Di Wills,Pure Rio Splash Gel Bar,75,gm,Soaps & Bathing Bars,833,93292,31.5,32
Breeze,International Lemon Splash,400,gm,Soaps & Bathing Bars,833,447478,57.5,58
Mysore ,Sandal Bathing Soap,75,gm,Soaps & Bathing Bars,833,89133,32.5,33
Mysore ,Sandal Bathing Soap- Goldwith Natural Sandalwood & Almond Oil,125,gm,Soaps & Bathing Bars,833,448613,69.5,70
Patanjali,Lemon Honey Kanti Bathing Soap,75,gm,Soaps & Bathing Bars,833,1178854,18.5,19
Patanjali,Kanti Neem Soap,75,gm,Soaps & Bathing Bars,833,92614,12.5,13
Patanjali,Soap Kesar Kranti,75,gm,Soaps & Bathing Bars,833,1178855,18.5,19
Patanjali,Mogra Soap,75,gm,Soaps & Bathing Bars,833,1178853,24.5,25
Dove,Cream Beauty Bathing Bar,75,gm,Soaps & Bathing Bars,833,961523,45,46
Dove,Cream Beauty Bathing Bar3x,100,gm,Soaps & Bathing Bars,833,1317805,178,182
Dove,Bathing Soap- White Beauty,75,gm,Soaps & Bathing Bars,833,1317798,45,46
Park Avenue,Good Morning Freshness Deo Soap,125,gm,Soaps & Bathing Bars,833,809869,39,40
Park Avenue,Luxury Fragrant Soap,125,gm,Soaps & Bathing Bars,833,1318707,39,40
Park Avenue,Luxury Fragrant Soap,75,gm,Soaps & Bathing Bars,833,91127,24.5,25
Park Avenue,Cool Blue Fragnant Soap,125,gm,Soaps & Bathing Bars,833,1318703,39,40
Dettol,Fresh Soap,75,gm,Soaps & Bathing Bars,833,92097,25.5,26
Dettol,Bathing Bar- Re- Energize3x,70,gm,Soaps & Bathing Bars,833,1317774,64.5,66
Dettol,Bathing Bar- Skincare,120,gm,Soaps & Bathing Bars,833,97302,40,41
Dettol,Bathing Bar- Skincare,75,gm,Soaps & Bathing Bars,833,1317776,24,25
Dettol,Bathing Bar- Skincare,125,gm,Soaps & Bathing Bars,833,447541,41,42
Dettol,Bathing Bar- Cool3x,125,gm,Soaps & Bathing Bars,833,1317768,102.5,105
Dettol,Bathing Bar- Cool,120,gm,Soaps & Bathing Bars,833,91036,33,34
Dettol,Bathing Bar- Cool3x,75,gm,Soaps & Bathing Bars,833,1317769,74,76
Dettol,Bathing Bar- Cool,75,gm,Soaps & Bathing Bars,833,1317770,24,25
Dettol,Bathing Bar- Cool,70,gm,Soaps & Bathing Bars,833,97301,24.5,25
Dettol,Bathing Bar- Cool,125,gm,Soaps & Bathing Bars,833,1317767,40,41
Dettol,Bathing Bar- Original,125,gm,Soaps & Bathing Bars,833,1317771,40,41
Dettol,Bathing Bar- Original,375,gm,Soaps & Bathing Bars,833,1317773,115.5,118
Dettol,Bathing Bar- Original,70,gm,Soaps & Bathing Bars,833,809851,25.5,26
Dettol,Bathing Bar- Original3x,75,gm,Soaps & Bathing Bars,833,1317772,68.5,70
Godrej,No.1 Lime & Aloe Vera Soap4x,100,gm,Soaps & Bathing Bars,833,1358175,66.5,68
Godrej,Coconut & Neem Soap,400,gm,Soaps & Bathing Bars,833,1431130,62.5,64
Godrej,No.1 Rose Water Soap,400,gm,Soaps & Bathing Bars,833,1317996,67,68
Godrej,No.1 Lavender Soap4x,75,gm,Soaps & Bathing Bars,833,809855,39,40
Godrej,No.1 Lavender Soap4x,100,gm,Soaps & Bathing Bars,833,1317992,66.5,68
Godrej,No.1 Lime & Aloe Vera Soap4x,100,gm,Soaps & Bathing Bars,833,1317993,62.5,64
Godrej,No.1 Saffron & Milk Cream Soap4x,100,gm,Soaps & Bathing Bars,833,1317994,62.5,64
Godrej,No.1 Aloevera & White Lily Soap4x,100,gm,Soaps & Bathing Bars,833,1317991,67,68
Godrej,No.1 Jasmine Soap,400,gm,Soaps & Bathing Bars,833,1317995,67,68
Godrej,No.1 Saffron & Milk Cream Soap4x,100,gm,Soaps & Bathing Bars,833,809856,63,64
Santoor,Sandal & Almond Soap,400,gm,Soaps & Bathing Bars,833,93363,92.5,94
Santoor,Bathing Bar- Sandal & Turmeric,400,gm,Soaps & Bathing Bars,833,1431142,92,94
Cinthol,Strong Black Soap,100,gm,Soaps & Bathing Bars,833,809848,30,31
Cinthol,Original Packof4,100,gm,Soaps & Bathing Bars,833,1317653,123.5,127
Cinthol,Lime Refreshing Deo Soap4x,75,gm,Soaps & Bathing Bars,833,1317652,87.5,90
Vivel,Love & Nourish Avocado Oiland Olive Butter Soap,75,Gm,Soaps & Bathing Bars,833,448260,29.5,30
Vivel,Greentea Extract Soap,100,gm,Soaps & Bathing Bars,833,92411,22.5,23
Vivel,Greentea Extract Soap4x,100,gm,Soaps & Bathing Bars,833,92910,83.5,85
Vivel,Young Glow Soap4x,100,gm,Soaps & Bathing Bars,833,1319058,91.5,94
Vivel,Aloe Vera Satin Soft Skin Soap,125,gm,Soaps & Bathing Bars,833,1319056,24,25
Vivel,Aloe Vera Satin Soft Skin Soap4x,100,gm,Soaps & Bathing Bars,833,1319057,91.5,94
Vivel,Aloe Vera Satin Soft Skin Soap,90,gm,Soaps & Bathing Bars,833,92645,24.5,25
Cinthol,Deo Soap,400,gm,Soaps & Bathing Bars,833,1317651,85.5,88
Cinthol,Soap- Cooling Deo3x,100,gm,Soaps & Bathing Bars,833,1431129,86,88
Pears,Bathing Soap- Germshield,125,gm,Soaps & Bathing Bars,833,1318745,56.5,58
Medimix,Glowing Skin Sandal Soap,125,gm,Soaps & Bathing Bars,833,961525,44,45
Medimix,Bathing Bar- Ayurvedic Soapwith18 Herbs3x,125,gm,Soaps & Bathing Bars,833,1431139,91,93
Medimix,Bathing Bar- Ayurvedic Soapwith18 Herbs,125,gm,Soaps & Bathing Bars,833,1431138,34,35
Medimix,Bathing Bar- Glycerine & Lakshadi Oil,125,gm,Soaps & Bathing Bars,833,93117,44,45
Rexona,Bathing Soap- Coconutand Olive Oils,150,gm,Soaps & Bathing Bars,833,1318833,37,38
Rexona,Bathing Soap- Coconutand Olive Oils,100,gm,Soaps & Bathing Bars,833,91987,24.5,25
Hamam,Bathing Soap,150,gm,Soaps & Bathing Bars,833,1431131,37,38
Pears,Bathing Soap- Oil Control,75,gm,Soaps & Bathing Bars,833,1318747,35,36
Pears,Bathing Soap- Pure & Gentle,75,gm,Soaps & Bathing Bars,833,1431141,35,36
Pears,Bathing Soap- Pure & Gentle,375,gm,Soaps & Bathing Bars,833,1318748,164,168
Pears,Bathing Soap- Oil Clear,75,gm,Soaps & Bathing Bars,833,1318746,35,36
Pears,Bathing Soap- Soft & Fresh,75,gm,Soaps & Bathing Bars,833,1318749,35,36
Johnson's,Baby Lotion,100,ml,Lotions & Moisturizers,834,81395,78.5,80
Johnson's,Baby Lotion,200,ml,Lotions & Moisturizers,834,81398,137.5,140
Dabur,Gulabari Pearl White Moisturizing Lotion With Saffronand Rose,100,ml,Lotions & Moisturizers,834,818979,78.5,80
Vicco,Turmeric Skin Cream,70,gm,Lotions & Moisturizers,834,82387,197,200
Vicco,Turmeric Skin Cream,50,gm,Lotions & Moisturizers,834,82392,155.5,158
Vaseline,Intensive Care Cocoa Glow Dry Skin,300,ml,Lotions & Moisturizers,834,1427581,234.5,240
Vaseline,Aloevera Moisturising Lotion,100,ml,Lotions & Moisturizers,834,92453,83.5,85
Vaseline,Body Lotion- Cocoabutter,100,ml,Lotions & Moisturizers,834,92464,83.5,85
Vaseline,Body Lotion- Healthy White( S P F24),100,ml,Lotions & Moisturizers,834,1319039,107,110
Vaseline,Healthy White- Skin Lightening Body Milk,100,ml,Lotions & Moisturizers,834,1319042,107,110
Vaseline,Intensive Care Healthy White S P F24,100,ml,Lotions & Moisturizers,834,1319043,107,110
Vaseline,Total Moisture- Nourishing Lotion,100,ml,Lotions & Moisturizers,834,81871,64,65
Vaseline,Total Moisture- Nourishing Lotion,300,ml,Lotions & Moisturizers,834,81879,182,185
Vaseline,Total Moisture- Nourishing Lotion,200,ml,Lotions & Moisturizers,834,81867,118,120
Vaseline,Cocoa Glow,100,ml,Lotions & Moisturizers,834,1319040,92.5,95
Vaseline,Cocoa Glow,300,ml,Lotions & Moisturizers,834,92472,236,240
Vaseline,Healthy White Lightening Lotion,300,ml,Lotions & Moisturizers,834,92476,226.5,230
Vaseline,Healthy White Complete10 Lightening & Anti-aging Lotion,100,ml,Lotions & Moisturizers,834,809561,108,110
Vaseline,Intensive Care- Aloesoothe,100,ml,Lotions & Moisturizers,834,809563,93,95
Vaseline,Body Lotion- Aloefresh,300,ml,Lotions & Moisturizers,834,1319038,214.5,220
Dove,Indulgent Nourishment Body Lotionwith Shea Butter,250,ml,Lotions & Moisturizers,834,809539,220.5,225
Dove,Essential Nourishment Body Lotion,250,ml,Lotions & Moisturizers,834,1317811,219.5,225
Dove,Essential Nourishment Body Lotion,100,ML,Lotions & Moisturizers,834,809538,97,99
Dove,Essential Nourishment Body Lotion,200,ml,Lotions & Moisturizers,834,1161047,221.5,225
Dove,Indulgent Nourishment Body Lotionwith Shea Butter,400,ml,Lotions & Moisturizers,834,809540,319,325
Nivea,Sun Moisturising Lotion S P F50,75,ml,Lotions & Moisturizers,834,1318567,302.5,310
Nivea,Sun Moisturising Immediate Sun Protection Spf50 P++,125,ml,Lotions & Moisturizers,834,1029162,393,399
Nivea,Express Hydrating Body Lotion,400,ml,Lotions & Moisturizers,834,1318542,258.5,265
Nivea,Express Hydrating Body Lotion,200,ml,Lotions & Moisturizers,834,1318541,165.5,170
Nivea,Express Hydrating Body Lotion,75,ml,Lotions & Moisturizers,834,1318543,87.5,90
Nivea,Smooth Milk Body Lotion,75,ml,Lotions & Moisturizers,834,1318563,117,120
Nivea,Smooth Milk Body Lotion,250,ml,Lotions & Moisturizers,834,1318562,244,250
Nivea,Whitening & Cell Repair Body Lotion,400,ml,Lotions & Moisturizers,834,356091,325,330
Nivea,Whitening & Cell Repair Body Lotion,250,ml,Lotions & Moisturizers,834,1318570,219.5,225
Nivea,Whitening & Cell Repair Body Lotion,200,ml,Lotions & Moisturizers,834,1318569,213.5,219
Nivea,For Men Advanced Whitening Dark Spot Reduction Moisturiser S P F30,15,ml,Lotions & Moisturizers,834,1318545,92.5,95
Garnier,Sun Control Daily Moisturiser U V A- S P F15,50,ml,Lotions & Moisturizers,834,82042,137,140
Garnier,Skin Naturals Body Cocoon Intense Moisture Lotion,125,ml,Lotions & Moisturizers,834,89071,123,125
Garnier,Men Powerlight Sweat+ Oil Control Fairness Moisturiser,50,gm,Lotions & Moisturizers,834,809542,176.5,180
Garnier,Men Powerlight Sweat+ Oil Control Fairness Moisturiser,20,gm,Lotions & Moisturizers,834,809541,83,85
Ponds,Men Brightening Gel Moisturizer- Energy Charge( White Boost),40,gm,Lotions & Moisturizers,834,809555,132.5,135
Ponds,Men Brightening Gel Moisturizer- Energy Charge( White Boost),20,gm,Lotions & Moisturizers,834,809554,83,85
Ponds,Triple Vitamin Moisturising Lotion,300,ml,Lotions & Moisturizers,834,81124,182,185
Nivea,Body Lotion- Express Hydration,400,ml,Lotions & Moisturizers,834,1318533,258.5,265
Nivea,Body Uv Protection Lotion,250,ml,Lotions & Moisturizers,834,1318534,193,198
VLCC,Lavang Moisturiser,100,ml,Lotions & Moisturizers,834,281359,137.5,140
Ponds,Men Oil Control Fairness Moisturizer,20,gm,Lotions & Moisturizers,834,809556,83,85
Ponds,Men Oil Control Fairness Moisturizer,40,gm,Lotions & Moisturizers,834,809557,132.5,135
Lotus Herbals,Sheamoist Shea Butter & Real Strawberry24hr Moisturizer,120,gm,Lotions & Moisturizers,834,315784,241,245
Lotus Herbals,Alphamoist Alpha Hydroxy Skin Renewal Oil Free Moisturizer,80,ml,Lotions & Moisturizers,834,315780,241,245
Lotus Herbals,Safe Sunscreen Gel- Spf20,100,gm,Lotions & Moisturizers,834,92598,241,245
Lotus Herbals,Safe Sun- Sun Block Cream- Breezy Berry All Skin Types Spf20,100,gm,Lotions & Moisturizers,834,809551,221.5,225
Lotus Herbals,Safe Sun Kids Sun Block Cream Spf-25,120,gm,Lotions & Moisturizers,834,92585,280.5,285
Lotus Herbals,Cherry Bliss Daily Body Lotion,300,ml,Lotions & Moisturizers,834,809550,270.5,275
Lotus Herbals,Cocoa Caress Daily Hand & Body Lotion S P F20,250,ml,Lotions & Moisturizers,834,315771,221.5,225
Lakme,Peach Milk Moisturiser Spf24 Pa++,60,ml,Lotions & Moisturizers,834,1318266,165.5,170
Lakme,Peach Milk Moisturiser Spf24 Pa++,200,ml,Lotions & Moisturizers,834,809545,294.5,299
Lakme,Skin Gloss Winter Intense Moisturizer,120,ml,Lotions & Moisturizers,834,92484,206.5,210
Lakme,To5 Hydrating Super Sunscreen Spf-50 Pa+++ Uva Uvb,30,ml,Lotions & Moisturizers,834,92375,492.5,500
Lakme,Cc Complexion Care Cream All In One Instant Skin Stylist Spf20 Beige,30,ml,Lotions & Moisturizers,834,809543,261,265
Lakme,Peach Milk Moisturiser S P F24 P A++,120,ml,Lotions & Moisturizers,834,92477,182,185
Lakme,Sun Expert+ U V Lotion S P F30,100,ml,Lotions & Moisturizers,834,1318267,390,400
Lakme,Sun Expert Fairness+ U V Lotion- S P F30 P A++,50,ml,Lotions & Moisturizers,834,92498,197,200
Lakme,Sun Expert Fair Sunscreen Lotion S P F24 P A++,60,ml,Lotions & Moisturizers,834,1318268,165.5,170
Biotique,Bio Aloevera Face & Body Sun Lotion Spf-30,120,ml,Lotions & Moisturizers,834,92397,196,199
Biotique,Bio Morning Nectar Flawless Skin Lotion,120,ml,Lotions & Moisturizers,834,356041,196,199
Biotique,Bio Morning Nectar Flawless Skin Lotion,190,ml,Lotions & Moisturizers,834,315877,275.5,280
Biotique,Bio Carrot Face & Body Sun Lotion Spf-40 Uva/ Uvb,120,ml,Lotions & Moisturizers,834,1099520,196,199
Lotus Herbals,Safe Sun Anti Tan Body Lotion S P F25 P A++,250,ml,Lotions & Moisturizers,834,315770,221.5,225
Lotus Herbals,Basil Tone Cucumber & Basil Clarifying & Balancing Toner,100,ml,Lotions & Moisturizers,834,315757,261,265
Patanjali,Body Lotion,100,ml,Lotions & Moisturizers,834,84193,58.5,60
Lacto Calamine,Aloevera Lotion,120,ml,Lotions & Moisturizers,834,81553,153.5,155
Lacto Calamine,Aloevera Lotion,60,ml,Lotions & Moisturizers,834,81554,100,101
Clean & Clear,Oil Free Moisturizer,50,ml,Lotions & Moisturizers,834,315752,49,50
Parachute,Butter Smooth Body Lotion,250,ml,Lotions & Moisturizers,834,809553,157,160
Parachute,Butter Smooth Body Lotion,100,ml,Lotions & Moisturizers,834,1318694,58.5,60
Parachute,Advansed Deep Nourish Body Lotion,250,ml,Lotions & Moisturizers,834,1318692,122,125
Parachute,Advansed Soft Touch Body Lotion,100,ml,Lotions & Moisturizers,834,809552,64.5,66
